cardholder_id,Token,SubBIN,card_network,card_type,home_country,account_open_date,avg_txn_amount,std_txn_amount,usual_online_ratio,risk_segment,prior_chargebacks
CH0001034,887504621,516405,MASTERCARD,DEBIT,CAN,2021-05-18,29.82,20.7,0.33,MEDIUM,0
CH0001035,986986151,535660,MASTERCARD,DEBIT,GBR,2023-06-21,69.09,29.29,0.2,LOW,0
CH0001036,873845624,532518,MASTERCARD,DEBIT,USA,2021-09-23,64.94,25.06,0.244,LOW,0
CH0001037,518476109,477394,VISA,CREDIT,USA,2018-06-23,29.51,29.21,0.07,LOW,0
CH0001038,392734349,551986,MASTERCARD,PREPAID,GBR,2018-04-04,138.39,47.55,0.126,MEDIUM,1
CH0001039,317720410,546786,MASTERCARD,DEBIT,CAN,2023-11-19,579.34,25.41,0.276,LOW,0
CH0001040,470418401,477394,VISA,CREDIT,GBR,2021-09-16,172.76,9.0,0.206,MEDIUM,0
CH0001041,166627443,535660,MASTERCARD,CREDIT,CAN,2019-12-04,61.04,43.8,0.302,HIGH,1
CH0001042,814313934,516405,MASTERCARD,CREDIT,IND,2022-12-21,60.46,34.41,0.155,MEDIUM,0
CH0001043,684853458,546786,MASTERCARD,CREDIT,USA,2018-03-27,44.22,29.66,0.34,LOW,0
CH0001044,176337344,532518,MASTERCARD,PREPAID,AUS,2021-10-30,43.5,13.4,0.374,LOW,0
CH0001045,299735276,469736,VISA,CREDIT,GBR,2022-08-22,143.53,16.45,0.114,LOW,0
CH0001046,599915538,443301,VISA,CREDIT,CAN,2018-08-14,148.62,17.65,0.401,LOW,0
CH0001047,586370941,420146,VISA,DEBIT,GBR,2020-11-27,26.16,19.1,0.27,LOW,0
CH0001048,821853807,409417,VISA,CREDIT,ESP,2024-07-25,89.39,20.21,0.194,LOW,0
CH0001049,339487704,535660,MASTERCARD,PREPAID,GBR,2024-04-08,162.21,13.34,0.265,MEDIUM,0
CH0001050,932231499,535017,MASTERCARD,PREPAID,USA,2018-05-10,50.39,98.59,0.518,MEDIUM,0
CH0001051,500026281,516405,MASTERCARD,DEBIT,GBR,2020-10-12,56.3,66.77,0.307,LOW,0
CH0001052,840324780,443301,VISA,CREDIT,USA,2019-02-07,116.37,32.02,0.172,LOW,0
CH0001053,314542951,420146,VISA,DEBIT,GBR,2018-04-22,119.05,26.57,0.126,HIGH,0
CH0001054,133273654,443887,VISA,CREDIT,GBR,2019-12-13,94.0,81.12,0.307,MEDIUM,0
CH0001055,149548318,535660,MASTERCARD,DEBIT,GBR,2018-05-29,81.73,71.83,0.228,LOW,0
CH0001056,435432106,485858,VISA,CREDIT,GBR,2018-07-13,91.0,17.39,0.4,MEDIUM,0
CH0001057,957837733,546786,MASTERCARD,DEBIT,IND,2022-03-14,53.4,31.46,0.259,MEDIUM,0
CH0001058,143828624,532518,MASTERCARD,DEBIT,USA,2020-08-31,27.27,24.3,0.201,LOW,0
CH0001059,432080290,535660,MASTERCARD,DEBIT,GBR,2019-06-09,19.2,23.07,0.306,HIGH,0
CH0001060,198354061,469736,VISA,DEBIT,FRA,2018-07-30,107.39,24.55,0.236,LOW,0
CH0001061,938408114,469736,VISA,DEBIT,IND,2019-05-25,72.72,25.75,0.264,MEDIUM,0
CH0001062,707775064,549302,MASTERCARD,CREDIT,GBR,2019-07-12,96.01,30.77,0.056,LOW,1
CH0001063,786422440,548056,MASTERCARD,CREDIT,USA,2022-10-09,34.36,30.87,0.097,LOW,0
CH0001064,741932375,465456,VISA,CREDIT,USA,2022-02-01,72.39,64.26,0.28,LOW,1
CH0001065,796348613,535017,MASTERCARD,CREDIT,USA,2019-06-03,71.02,16.71,0.207,LOW,0
CH0001066,107312299,546786,MASTERCARD,DEBIT,AUS,2024-02-16,185.53,48.43,0.254,LOW,0
CH0001067,878910892,497561,VISA,CREDIT,USA,2023-11-20,131.82,14.22,0.187,LOW,0
CH0001068,765488320,443301,VISA,CREDIT,ESP,2019-08-28,36.89,31.25,0.069,LOW,0
CH0001069,454092928,409417,VISA,DEBIT,IND,2018-05-14,99.85,50.7,0.301,LOW,0
CH0001070,443636467,469736,VISA,CREDIT,ESP,2022-02-28,36.69,38.15,0.323,LOW,0
CH0001071,144067338,408594,VISA,CREDIT,USA,2019-02-22,8.25,22.43,0.316,LOW,0
CH0001072,917035684,548056,MASTERCARD,CREDIT,IND,2022-08-02,265.27,32.16,0.179,LOW,0
CH0001073,311081634,497561,VISA,CREDIT,IND,2021-07-14,49.41,73.07,0.301,LOW,0
CH0001074,191710115,528539,MASTERCARD,DEBIT,CAN,2018-05-27,153.17,19.01,0.244,LOW,0
CH0001075,659707995,519127,MASTERCARD,CREDIT,GBR,2022-05-20,39.29,38.09,0.274,MEDIUM,0
CH0001076,310287924,485858,VISA,DEBIT,GBR,2019-01-04,34.96,48.38,0.157,MEDIUM,0
CH0001077,872312773,465456,VISA,CREDIT,GBR,2018-08-04,43.07,21.48,0.194,LOW,0
CH0001078,499375243,551986,MASTERCARD,DEBIT,GBR,2019-12-30,81.62,76.8,0.283,MEDIUM,0
CH0001079,104050112,556337,MASTERCARD,DEBIT,DEU,2024-07-04,76.78,94.06,0.33,MEDIUM,0
CH0001080,956546327,535017,MASTERCARD,DEBIT,IND,2018-06-28,99.3,52.27,0.476,MEDIUM,0
CH0001081,563166407,408925,VISA,DEBIT,GBR,2021-08-13,44.83,52.34,0.609,LOW,0
CH0001082,336679596,408594,VISA,DEBIT,USA,2023-01-11,68.88,9.61,0.656,MEDIUM,0
CH0001083,709558658,477394,VISA,DEBIT,GBR,2021-09-11,33.97,12.27,0.293,LOW,0
CH0001084,577549436,532518,MASTERCARD,CREDIT,AUS,2022-01-04,216.03,25.77,0.208,LOW,0
CH0001085,783682626,548056,MASTERCARD,PREPAID,DEU,2022-05-30,23.31,18.27,0.174,LOW,0
CH0001086,461220001,546786,MASTERCARD,DEBIT,GBR,2020-05-28,34.55,39.47,0.198,MEDIUM,0
CH0001087,729835670,548056,MASTERCARD,CREDIT,USA,2024-03-23,47.53,4.91,0.225,LOW,0
CH0001088,906071392,408594,VISA,CREDIT,FRA,2020-09-15,450.85,39.32,0.392,LOW,0
CH0001089,649551527,545873,MASTERCARD,DEBIT,IND,2023-04-16,123.16,24.4,0.089,LOW,0
CH0001090,704451527,408925,VISA,CREDIT,AUS,2019-08-20,33.69,19.59,0.695,MEDIUM,0
CH0001091,329185172,549302,MASTERCARD,DEBIT,GBR,2018-05-04,128.73,85.11,0.57,LOW,0
CH0001092,313892526,516405,MASTERCARD,DEBIT,GBR,2021-10-16,100.75,22.54,0.35,LOW,0
CH0001093,473501465,535660,MASTERCARD,DEBIT,IND,2019-07-11,83.01,10.28,0.099,LOW,0
CH0001094,867503015,469736,VISA,DEBIT,GBR,2022-10-27,116.36,35.67,0.249,LOW,0
CH0001095,571773676,532518,MASTERCARD,CREDIT,AUS,2019-04-27,69.86,34.1,0.622,LOW,0
CH0001096,413228280,516405,MASTERCARD,CREDIT,CAN,2021-05-19,76.45,24.43,0.495,LOW,1
CH0001097,801649514,443887,VISA,DEBIT,GBR,2021-07-17,19.25,111.14,0.648,LOW,0
CH0001098,912280027,443301,VISA,PREPAID,USA,2024-04-19,211.55,30.76,0.172,LOW,0
CH0001099,369049285,549302,MASTERCARD,DEBIT,CAN,2020-07-06,46.62,49.84,0.222,LOW,0
CH0001100,738676233,408594,VISA,DEBIT,FRA,2019-08-22,24.78,32.91,0.092,LOW,0
CH0001101,504074660,465456,VISA,PREPAID,GBR,2021-07-28,44.55,58.11,0.216,MEDIUM,0
CH0001102,457246060,443887,VISA,PREPAID,CAN,2023-11-28,46.01,22.23,0.467,LOW,0
CH0001103,203097969,443887,VISA,CREDIT,GBR,2020-05-28,35.13,14.32,0.602,MEDIUM,0
CH0001104,347342545,497561,VISA,DEBIT,DEU,2020-10-04,124.23,42.92,0.19,LOW,0
CH0001105,897901804,545873,MASTERCARD,DEBIT,IND,2019-02-25,145.38,32.45,0.242,LOW,0
CH0001106,879707421,443301,VISA,DEBIT,GBR,2018-07-13,13.91,43.69,0.193,LOW,0
CH0001107,268834313,516405,MASTERCARD,CREDIT,IND,2023-05-08,44.18,18.73,0.326,LOW,0
CH0001108,711390454,408594,VISA,DEBIT,IND,2023-01-06,46.78,36.17,0.261,LOW,0
CH0001109,176330431,469736,VISA,CREDIT,CAN,2018-07-24,58.11,10.42,0.055,LOW,0
CH0001110,707511762,485858,VISA,DEBIT,GBR,2024-03-10,261.14,20.33,0.458,LOW,0
CH0001111,407734244,551986,MASTERCARD,DEBIT,IND,2018-10-24,34.78,17.76,0.175,MEDIUM,0
CH0001112,504863450,556337,MASTERCARD,DEBIT,AUS,2023-12-13,232.74,36.51,0.505,LOW,0
CH0001113,826688444,497561,VISA,CREDIT,GBR,2022-02-26,59.33,20.28,0.465,LOW,0
CH0001114,580222635,477394,VISA,CREDIT,GBR,2024-01-21,234.48,11.9,0.133,LOW,0
CH0001115,998869031,408594,VISA,PREPAID,DEU,2018-05-21,52.0,19.28,0.561,LOW,0
CH0001116,674416733,443887,VISA,PREPAID,IND,2021-08-09,47.35,38.83,0.486,LOW,0
CH0001117,366725850,535017,MASTERCARD,CREDIT,USA,2019-01-09,65.49,29.33,0.639,LOW,0
CH0001118,797758722,465456,VISA,DEBIT,AUS,2024-10-11,187.5,17.34,0.217,MEDIUM,0
CH0001119,467147755,556337,MASTERCARD,PREPAID,GBR,2024-09-20,75.69,44.86,0.065,MEDIUM,0
CH0001120,580751605,545873,MASTERCARD,PREPAID,CAN,2021-05-23,78.84,69.36,0.467,LOW,0
CH0001121,223139149,546786,MASTERCARD,PREPAID,USA,2024-09-14,110.98,46.77,0.456,LOW,0
CH0001122,207408856,535017,MASTERCARD,DEBIT,GBR,2021-04-24,32.99,6.79,0.469,MEDIUM,0
CH0001123,268021836,408925,VISA,DEBIT,ESP,2020-03-17,87.3,31.26,0.603,LOW,0
CH0001124,997822032,551986,MASTERCARD,CREDIT,CAN,2021-09-08,40.35,24.9,0.123,LOW,0
CH0001125,870106290,465456,VISA,DEBIT,GBR,2019-09-10,216.37,7.99,0.164,MEDIUM,0
CH0001126,730792908,535017,MASTERCARD,DEBIT,DEU,2024-04-20,93.22,12.5,0.079,LOW,0
CH0001127,635691555,546786,MASTERCARD,DEBIT,FRA,2023-04-23,116.07,43.79,0.096,MEDIUM,0
CH0001128,453132183,477394,VISA,CREDIT,CAN,2023-11-28,13.05,30.31,0.149,LOW,0
CH0001129,546221373,532518,MASTERCARD,DEBIT,GBR,2021-08-14,117.38,28.46,0.279,LOW,0
CH0001130,923768883,408925,VISA,CREDIT,GBR,2022-04-24,57.86,18.36,0.199,LOW,1
CH0001131,297542048,443887,VISA,CREDIT,CAN,2021-05-06,21.12,51.9,0.286,LOW,0
CH0001132,547224935,532518,MASTERCARD,CREDIT,DEU,2023-12-15,71.95,12.96,0.161,LOW,1
CH0001133,409659842,497561,VISA,DEBIT,GBR,2021-12-24,19.79,15.91,0.497,MEDIUM,0
CH0001134,220930221,528539,MASTERCARD,PREPAID,USA,2019-10-26,108.73,22.41,0.544,LOW,0
CH0001135,192716168,549302,MASTERCARD,DEBIT,GBR,2024-07-11,210.01,10.85,0.205,LOW,0
CH0001136,428840616,545873,MASTERCARD,DEBIT,USA,2019-09-02,15.92,15.97,0.204,MEDIUM,0
CH0001137,174179159,469736,VISA,DEBIT,IND,2023-07-07,65.11,51.26,0.445,HIGH,0
CH0001138,160450001,443887,VISA,DEBIT,GBR,2019-02-13,58.45,16.34,0.116,LOW,0
CH0001139,415781519,556337,MASTERCARD,CREDIT,IND,2019-06-27,13.58,43.32,0.293,LOW,0
CH0001140,281781133,465456,VISA,DEBIT,IND,2021-12-20,138.82,39.68,0.142,LOW,0
CH0001141,599328550,546786,MASTERCARD,CREDIT,USA,2024-07-01,110.01,24.51,0.144,LOW,0
CH0001142,115901902,408594,VISA,DEBIT,DEU,2022-05-22,337.27,11.57,0.202,MEDIUM,0
CH0001143,371631459,408594,VISA,PREPAID,GBR,2020-10-14,99.18,28.16,0.195,LOW,0
CH0001144,507951924,545873,MASTERCARD,CREDIT,GBR,2022-09-12,33.01,7.64,0.507,MEDIUM,0
CH0001145,966829809,532518,MASTERCARD,DEBIT,USA,2020-09-14,100.63,19.74,0.205,LOW,0
CH0001146,671086237,551986,MASTERCARD,CREDIT,USA,2019-06-05,186.39,31.37,0.333,MEDIUM,0
CH0001147,892647402,535017,MASTERCARD,DEBIT,GBR,2018-07-11,45.98,45.68,0.382,LOW,1
CH0001148,408963215,469736,VISA,PREPAID,FRA,2022-04-21,131.89,24.75,0.383,MEDIUM,0
CH0001149,504738964,497561,VISA,CREDIT,GBR,2018-04-25,10.14,18.83,0.129,LOW,0
CH0001150,478343593,408925,VISA,CREDIT,GBR,2023-04-24,217.03,17.94,0.234,LOW,0
CH0001151,898655193,516405,MASTERCARD,DEBIT,CAN,2018-08-08,126.51,20.47,0.304,MEDIUM,1
CH0001152,963288344,469736,VISA,PREPAID,DEU,2024-01-11,8.71,39.43,0.335,LOW,0
CH0001153,776766808,548056,MASTERCARD,CREDIT,USA,2021-05-01,90.57,33.45,0.192,LOW,0
CH0001154,552800115,443301,VISA,CREDIT,GBR,2020-06-11,13.61,26.76,0.549,MEDIUM,0
CH0001155,586770972,532518,MASTERCARD,DEBIT,GBR,2024-09-16,40.9,39.57,0.485,LOW,0
CH0001156,982459174,532518,MASTERCARD,DEBIT,GBR,2021-12-29,114.79,27.12,0.104,HIGH,0
CH0001157,412036771,528539,MASTERCARD,CREDIT,USA,2023-02-13,59.81,12.17,0.288,MEDIUM,0
CH0001158,907297117,477394,VISA,CREDIT,IND,2019-06-24,182.23,13.93,0.442,LOW,0
CH0001159,311587404,556337,MASTERCARD,CREDIT,USA,2021-10-11,70.17,38.9,0.348,MEDIUM,0
CH0001160,604422553,485858,VISA,CREDIT,USA,2024-04-16,64.72,11.89,0.265,MEDIUM,0
CH0001161,901786014,469736,VISA,CREDIT,CAN,2024-09-23,160.58,21.57,0.266,LOW,0
CH0001162,918158331,485858,VISA,DEBIT,GBR,2024-10-31,50.9,25.32,0.171,LOW,1
CH0001163,375409104,408594,VISA,CREDIT,GBR,2024-09-28,65.36,14.58,0.297,LOW,0
CH0001164,576587849,548056,MASTERCARD,DEBIT,CAN,2021-09-18,72.63,9.97,0.409,LOW,0
CH0001165,985593100,485858,VISA,CREDIT,GBR,2022-10-20,63.18,13.4,0.281,LOW,0
CH0001166,768086153,409417,VISA,DEBIT,GBR,2023-08-01,168.71,9.15,0.186,LOW,0
CH0001167,294064594,549302,MASTERCARD,CREDIT,GBR,2022-05-17,39.12,39.13,0.557,MEDIUM,0
CH0001168,688095287,535017,MASTERCARD,PREPAID,USA,2022-01-13,34.32,34.41,0.106,LOW,0
CH0001169,869152478,535660,MASTERCARD,CREDIT,USA,2021-01-24,28.52,17.19,0.531,LOW,0
CH0001170,369726073,545873,MASTERCARD,DEBIT,USA,2021-08-17,12.02,11.94,0.174,HIGH,0
CH0001171,259649073,443887,VISA,CREDIT,USA,2018-09-07,218.55,54.59,0.295,HIGH,0
CH0001172,239897407,532518,MASTERCARD,DEBIT,USA,2022-06-18,32.44,35.31,0.239,LOW,0
CH0001173,412313996,408925,VISA,DEBIT,GBR,2022-05-07,55.1,18.68,0.152,LOW,0
CH0001174,886882927,408594,VISA,CREDIT,AUS,2022-03-17,231.92,55.27,0.104,MEDIUM,0
CH0001175,354922239,477394,VISA,CREDIT,ESP,2024-09-01,59.53,29.45,0.16,MEDIUM,0
CH0001176,154564292,535660,MASTERCARD,DEBIT,USA,2019-12-05,100.64,32.81,0.12,LOW,0
CH0001177,605340454,420146,VISA,PREPAID,GBR,2021-05-05,21.4,14.51,0.359,LOW,0
CH0001178,325541606,549302,MASTERCARD,DEBIT,CAN,2022-04-20,204.12,10.92,0.068,MEDIUM,0
CH0001179,812776981,420146,VISA,PREPAID,GBR,2022-07-29,60.5,10.57,0.123,MEDIUM,0
CH0001180,626515110,452647,VISA,CREDIT,GBR,2021-06-28,29.53,94.62,0.225,HIGH,0
CH0001181,805441697,452647,VISA,PREPAID,FRA,2018-11-26,29.51,16.5,0.493,LOW,1
CH0001182,671416978,477394,VISA,CREDIT,GBR,2022-04-21,257.75,28.19,0.651,LOW,0
CH0001183,874870340,452647,VISA,PREPAID,GBR,2022-01-29,41.72,35.72,0.358,LOW,0
CH0001184,995231572,549302,MASTERCARD,CREDIT,USA,2024-02-03,30.05,26.78,0.31,LOW,0
CH0001185,630119158,548056,MASTERCARD,DEBIT,USA,2022-10-27,47.16,24.72,0.131,LOW,0
CH0001186,707137728,477394,VISA,DEBIT,USA,2019-12-06,69.15,24.39,0.412,LOW,0
CH0001187,330096304,535660,MASTERCARD,CREDIT,GBR,2020-02-07,75.3,36.16,0.299,MEDIUM,0
CH0001188,833174597,469736,VISA,DEBIT,IND,2019-07-20,95.15,14.53,0.03,LOW,0
CH0001189,704433002,408925,VISA,PREPAID,GBR,2021-08-29,80.46,20.82,0.113,LOW,0
CH0001190,912298571,443887,VISA,DEBIT,FRA,2018-11-28,111.91,6.81,0.68,LOW,0
CH0001191,340307444,497561,VISA,CREDIT,GBR,2021-03-29,53.61,8.87,0.467,LOW,0
CH0001192,808830851,469736,VISA,DEBIT,GBR,2024-02-11,349.93,12.44,0.018,MEDIUM,1
CH0001193,523248247,535660,MASTERCARD,CREDIT,USA,2023-12-20,45.12,45.25,0.454,MEDIUM,0
CH0001194,266661410,485858,VISA,PREPAID,GBR,2021-08-22,196.75,23.02,0.315,MEDIUM,0
CH0001195,254076950,551986,MASTERCARD,DEBIT,IND,2022-06-17,41.3,41.2,0.359,LOW,0
CH0001196,605953659,408594,VISA,CREDIT,GBR,2024-04-08,21.28,34.16,0.309,LOW,0
CH0001197,387504624,545873,MASTERCARD,DEBIT,USA,2024-09-06,17.57,31.69,0.266,LOW,0
CH0001198,191704741,532518,MASTERCARD,CREDIT,GBR,2020-10-24,85.04,15.39,0.269,LOW,0
CH0001199,484431670,409417,VISA,CREDIT,USA,2019-11-22,168.94,28.36,0.18,LOW,1
CH0001200,687629913,477394,VISA,DEBIT,GBR,2023-07-05,26.55,31.59,0.488,LOW,0
CH0001201,959814484,546786,MASTERCARD,DEBIT,GBR,2023-05-03,33.05,101.54,0.159,MEDIUM,0
CH0001202,801592651,556337,MASTERCARD,DEBIT,GBR,2021-05-19,90.82,22.03,0.422,LOW,0
CH0001203,561458857,556337,MASTERCARD,DEBIT,CAN,2024-03-07,66.55,42.07,0.096,MEDIUM,0
CH0001204,941188330,485858,VISA,CREDIT,IND,2019-05-01,41.74,25.17,0.259,LOW,0
CH0001205,489675242,551986,MASTERCARD,DEBIT,GBR,2021-01-03,23.96,17.79,0.111,LOW,0
CH0001206,132258476,420146,VISA,PREPAID,GBR,2022-07-20,85.39,45.68,0.378,LOW,0
CH0001207,944221208,443887,VISA,PREPAID,GBR,2021-01-28,112.43,84.35,0.413,MEDIUM,0
CH0001208,963797068,549302,MASTERCARD,PREPAID,GBR,2023-11-23,98.83,31.73,0.06,LOW,0
CH0001209,765325228,546786,MASTERCARD,CREDIT,USA,2022-11-10,68.12,18.0,0.602,MEDIUM,0
CH0001210,192702415,546786,MASTERCARD,DEBIT,USA,2021-05-26,28.66,35.89,0.432,LOW,0
CH0001211,364285449,532518,MASTERCARD,CREDIT,ESP,2018-06-27,85.77,32.06,0.378,LOW,0
CH0001212,136971183,420146,VISA,CREDIT,CAN,2019-04-16,80.79,102.5,0.206,LOW,0
CH0001213,146123688,535660,MASTERCARD,PREPAID,GBR,2020-09-12,23.32,42.32,0.256,LOW,0
CH0001214,614927571,420146,VISA,DEBIT,GBR,2022-09-23,52.36,15.48,0.234,LOW,0
CH0001215,158977390,477394,VISA,DEBIT,GBR,2018-09-24,89.4,58.25,0.307,MEDIUM,0
CH0001216,986140994,409417,VISA,PREPAID,GBR,2024-02-17,62.64,43.17,0.469,LOW,0
CH0001217,509606057,519127,MASTERCARD,CREDIT,USA,2022-12-19,13.9,47.52,0.224,LOW,0
CH0001218,337460980,497561,VISA,DEBIT,GBR,2022-02-03,39.95,35.41,0.351,LOW,0
CH0001219,564479020,465456,VISA,CREDIT,GBR,2021-04-08,37.88,49.65,0.464,LOW,0
CH0001220,811139805,535660,MASTERCARD,DEBIT,GBR,2020-06-09,104.32,35.32,0.287,MEDIUM,0
CH0001221,381312953,556337,MASTERCARD,CREDIT,IND,2022-03-15,533.1,23.27,0.467,LOW,0
CH0001222,142762300,528539,MASTERCARD,DEBIT,GBR,2018-08-16,74.23,29.39,0.027,LOW,0
CH0001223,145864434,548056,MASTERCARD,DEBIT,FRA,2022-03-16,25.58,25.29,0.311,LOW,0
CH0001224,866787298,409417,VISA,DEBIT,USA,2020-09-27,58.65,33.28,0.11,LOW,0
CH0001225,672007094,548056,MASTERCARD,DEBIT,GBR,2024-09-04,67.26,28.44,0.039,MEDIUM,0
CH0001226,446053939,532518,MASTERCARD,DEBIT,USA,2023-12-08,122.15,22.45,0.282,HIGH,0
CH0001227,799765414,535017,MASTERCARD,DEBIT,USA,2023-07-07,180.13,24.31,0.453,LOW,1
CH0001228,154475605,532518,MASTERCARD,DEBIT,USA,2024-12-28,202.92,27.05,0.229,LOW,0
CH0001229,908012974,452647,VISA,CREDIT,USA,2019-02-13,102.49,9.31,0.588,LOW,0
CH0001230,728370752,465456,VISA,CREDIT,GBR,2020-10-09,66.64,50.13,0.143,LOW,1
CH0001231,504349950,548056,MASTERCARD,CREDIT,GBR,2019-04-02,218.49,33.41,0.394,MEDIUM,0
CH0001232,979427691,443887,VISA,DEBIT,GBR,2022-10-01,50.5,18.79,0.11,LOW,0
CH0001233,371864411,477394,VISA,DEBIT,IND,2024-04-15,69.66,38.66,0.197,LOW,0
CH0001234,541460889,497561,VISA,CREDIT,USA,2022-10-12,54.89,19.99,0.21,LOW,0
CH0001235,454713198,549302,MASTERCARD,CREDIT,IND,2024-11-16,12.12,19.99,0.329,MEDIUM,0
CH0001236,307495298,535017,MASTERCARD,PREPAID,FRA,2022-12-12,184.46,33.95,0.116,LOW,0
CH0001237,474948669,551986,MASTERCARD,PREPAID,USA,2024-04-22,114.48,63.97,0.194,LOW,0
CH0001238,236336105,535017,MASTERCARD,CREDIT,DEU,2023-07-21,10.01,32.07,0.479,LOW,0
CH0001239,101494636,551986,MASTERCARD,PREPAID,USA,2020-09-05,148.62,17.02,0.422,LOW,0
CH0001240,360993641,535660,MASTERCARD,DEBIT,USA,2018-06-29,52.31,21.95,0.161,LOW,0
CH0001241,200863333,408925,VISA,CREDIT,IND,2023-05-18,147.06,45.12,0.432,LOW,0
CH0001242,473301013,549302,MASTERCARD,PREPAID,GBR,2018-05-09,70.85,34.56,0.325,LOW,0
CH0001243,876488106,465456,VISA,CREDIT,GBR,2019-11-04,22.51,48.22,0.464,LOW,0
CH0001244,246312319,477394,VISA,DEBIT,USA,2024-03-08,68.11,34.33,0.241,LOW,1
CH0001245,101109756,443887,VISA,DEBIT,GBR,2024-12-16,32.5,43.06,0.466,LOW,0
CH0001246,199984704,532518,MASTERCARD,DEBIT,GBR,2024-03-27,25.07,90.72,0.165,LOW,0
CH0001247,557350619,516405,MASTERCARD,DEBIT,CAN,2020-02-28,133.44,12.04,0.419,LOW,0
CH0001248,347354354,519127,MASTERCARD,CREDIT,USA,2020-06-18,91.22,114.93,0.171,LOW,0
CH0001249,540551805,556337,MASTERCARD,CREDIT,GBR,2019-01-02,220.98,47.56,0.126,MEDIUM,0
CH0001250,126323084,528539,MASTERCARD,DEBIT,GBR,2021-06-12,48.64,130.97,0.117,HIGH,0
CH0001251,399784744,443887,VISA,CREDIT,DEU,2024-09-11,30.87,15.03,0.301,LOW,0
CH0001252,469121124,528539,MASTERCARD,DEBIT,FRA,2018-03-28,111.17,34.11,0.036,LOW,0
CH0001253,488194317,535017,MASTERCARD,CREDIT,IND,2019-02-18,34.23,29.83,0.151,LOW,0
CH0001254,596042447,535017,MASTERCARD,DEBIT,GBR,2020-02-26,52.03,46.07,0.3,LOW,0
CH0001255,802523022,443887,VISA,CREDIT,GBR,2018-10-16,101.5,35.94,0.46,LOW,0
CH0001256,520506934,465456,VISA,CREDIT,GBR,2023-02-10,60.29,33.6,0.785,LOW,0
CH0001257,857083334,519127,MASTERCARD,CREDIT,CAN,2021-05-17,45.11,43.27,0.2,LOW,1
CH0001258,576761862,443301,VISA,CREDIT,USA,2021-05-26,21.71,25.43,0.421,LOW,0
CH0001259,334313688,420146,VISA,DEBIT,CAN,2023-01-28,141.11,19.9,0.458,LOW,1
CH0001260,306116428,452647,VISA,CREDIT,GBR,2018-04-06,49.66,35.59,0.208,LOW,0
CH0001261,390241396,465456,VISA,DEBIT,AUS,2021-03-11,109.34,19.87,0.202,LOW,0
CH0001262,637717561,408925,VISA,DEBIT,USA,2018-10-13,98.38,25.15,0.071,LOW,0
CH0001263,318234567,556337,MASTERCARD,CREDIT,USA,2022-11-24,159.66,11.42,0.222,LOW,0
CH0001264,922756222,528539,MASTERCARD,CREDIT,USA,2021-08-25,55.23,28.04,0.2,LOW,0
CH0001265,531877059,528539,MASTERCARD,PREPAID,USA,2018-09-08,50.49,15.53,0.316,LOW,0
CH0001266,876945492,408594,VISA,DEBIT,DEU,2023-10-16,27.48,26.58,0.534,LOW,0
CH0001267,400017235,485858,VISA,CREDIT,USA,2021-04-29,43.2,14.13,0.082,LOW,0
CH0001268,305427587,452647,VISA,DEBIT,FRA,2019-08-13,87.61,26.8,0.272,LOW,0
CH0001269,769549751,452647,VISA,CREDIT,USA,2019-08-08,34.69,46.52,0.297,LOW,0
CH0001270,397662167,408925,VISA,CREDIT,GBR,2019-12-02,85.85,18.96,0.417,MEDIUM,0
CH0001271,322180923,551986,MASTERCARD,CREDIT,GBR,2020-11-16,215.69,15.49,0.318,LOW,0
CH0001272,937346154,556337,MASTERCARD,CREDIT,GBR,2024-12-15,46.7,43.34,0.553,LOW,0
CH0001273,534366903,546786,MASTERCARD,CREDIT,AUS,2023-01-19,23.3,46.9,0.562,LOW,0
CH0001274,143712360,409417,VISA,DEBIT,GBR,2019-08-17,47.91,34.97,0.313,LOW,0
CH0001275,545290874,409417,VISA,PREPAID,GBR,2021-08-14,21.37,20.51,0.419,LOW,0
CH0001276,740402236,465456,VISA,PREPAID,GBR,2022-07-29,193.91,18.58,0.171,LOW,0
CH0001277,272221529,408594,VISA,DEBIT,CAN,2019-01-19,71.37,22.22,0.147,LOW,0
CH0001278,235408610,546786,MASTERCARD,DEBIT,FRA,2022-09-06,37.23,26.17,0.063,LOW,0
CH0001279,643235110,452647,VISA,DEBIT,CAN,2022-05-31,42.61,9.63,0.313,MEDIUM,0
CH0001280,142636617,548056,MASTERCARD,CREDIT,GBR,2022-04-08,25.9,15.03,0.294,LOW,0
CH0001281,387114361,535017,MASTERCARD,PREPAID,USA,2022-09-10,149.74,57.43,0.505,LOW,0
CH0001282,224384834,485858,VISA,CREDIT,GBR,2021-07-31,289.96,30.71,0.378,LOW,0
CH0001283,118505746,408925,VISA,DEBIT,DEU,2018-07-14,20.18,56.61,0.429,LOW,1
CH0001284,926940873,408925,VISA,DEBIT,GBR,2018-04-04,153.64,49.87,0.367,MEDIUM,1
CH0001285,180838710,443887,VISA,CREDIT,FRA,2022-09-28,54.78,22.48,0.072,LOW,0
CH0001286,108333803,548056,MASTERCARD,DEBIT,CAN,2022-07-02,183.83,22.68,0.157,LOW,0
CH0001287,269489776,532518,MASTERCARD,DEBIT,IND,2019-03-11,15.38,48.42,0.182,LOW,0
CH0001288,834902040,528539,MASTERCARD,DEBIT,CAN,2021-02-09,79.86,42.74,0.496,MEDIUM,0
